a,b,c
1.0,1.0,0.102043852697179
1.0,2.0,0.2367444697651572
1.0,1.0,0.1810321902294164
1.0,1.0,0.2419156293232654
1.0,1.0,0.20530090519163913
1.0,1.0,0.1701011091479826
1.0,1.0,0.11665102355477167
1.0,1.0,0.21483037714167913
1.0,1.0,0.2432191480045187
1.0,1.0,0.10526360608866923
1.0,1.0,0.15952335024802847
1.0,1.0,0.1376385387255256
1.0,2.0,0.1831326905727215
1.0,1.0,0.1133089266798616
1.0,1.0,0.1220934792696288
1.0,1.0,0.1712033788844286
1.0,1.0,0.1783530684844335
1.0,1.0,0.15018493747923134
1.0,1.0,0.20424039547162726
1.0,1.0,0.20708443945628358
1.0,1.0,0.1776811261098053
1.0,1.0,0.1267864793066273
1.0,1.0,0.12605597192433182
1.0,1.0,0.17338422376842244
1.0,1.0,0.16240666781315155
1.0,2.0,0.1711581895617355
1.0,1.0,0.15282190899086065
1.0,1.0,0.10147390890625621
1.0,2.0,0.195795083039145
1.0,1.0,0.18392070565869637
1.0,1.0,0.12345797783110657
1.0,1.0,0.11728797911188435
1.0,1.0,0.24098094327417413
1.0,1.0,0.10091840467370669
1.0,1.0,0.18267784602982154
1.0,1.0,0.23876041911172982
1.0,2.0,0.21393576686249208
1.0,1.0,0.10543862643401163
1.0,1.0,0.12406009278374042
1.0,1.0,0.13207960678974937
1.0,1.0,0.20738524659038665
1.0,2.0,0.19626255036609247
1.0,1.0,0.2269263056845872
1.0,1.0,0.2061631411463345
1.0,2.0,0.24986419411709035
1.0,1.0,0.1756966952079465
1.0,1.0,0.13508328432563238
1.0,1.0,0.14415879884740435
1.0,1.0,0.15710097807795598
1.0,1.0,0.24249822620742817
1.0,1.0,0.18928501020073335
1.0,2.0,0.12664174307430448
1.0,0.0,0.17632028944008682
1.0,1.0,0.23691090977941226
1.0,1.0,0.2081856056099291
1.0,1.0,0.11956783294700327
